rental_id,product_id,customer_id,rental_start,rental_due,rental_returned,daily_rate_eur,deposit_eur,days_held,total_charged,status
1561,1118,604,2024-08-04,2024-08-13,2024-08-11,8.71,402.0,7,60.97,returned
1562,1693,332,2024-09-12,2024-09-19,2024-09-18,0.95,47.25,6,5.7,returned
1563,1843,328,2024-09-22,2024-09-26,2024-09-25,17.54,626.25,3,52.62,returned
1564,692,153,2024-09-28,2024-10-24,2024-11-04,5.46,341.25,37,284.52,returned
1565,477,686,2024-09-14,2024-09-28,2024-09-28,2.92,106.0,14,40.88,returned
1566,1783,771,2024-09-02,2024-09-05,2024-09-17,2.91,103.75,15,133.65,returned
1567,200,308,2024-09-12,2024-09-23,2024-09-21,6.82,378.75,9,61.38,returned
1568,693,167,2024-09-09,2024-09-19,2024-09-17,10.84,677.5,8,86.72,returned
1569,573,651,2024-09-25,2024-10-06,2024-10-04,2.47,90.0,9,22.23,returned
1570,683,10,2024-09-21,2024-10-11,2024-10-10,7.34,458.75,19,139.46,returned
1571,683,697,2024-10-11,2024-11-17,2024-11-16,7.34,458.75,36,264.24,returned
1572,595,115,2024-09-15,2024-09-25,2024-09-23,3.46,126.0,8,27.68,returned
1573,167,355,2024-09-15,2024-09-25,2024-09-24,4.12,228.75,9,37.08,returned
1574,167,437,2024-09-25,2024-10-10,2024-10-10,4.12,228.75,15,61.8,returned
1575,21,751,2024-09-14,2024-09-19,,7.09,393.75,90,2250.0,not_returned
1576,1300,292,2024-09-18,2024-10-03,2024-10-03,2.8,120.0,15,42.0,returned
1577,1677,217,2024-09-10,2024-09-21,2024-09-21,0.15,7.5,11,1.65,returned
1578,855,11,2024-09-18,2024-10-13,2024-10-13,10.78,673.75,25,269.5,returned
1579,211,750,2024-09-09,2024-09-27,2024-09-26,7.24,402.5,17,123.08,returned
1580,684,313,2024-09-12,2024-10-08,2024-10-08,11.86,741.25,26,308.36,returned
1581,499,121,2024-09-12,2024-09-22,2024-09-22,1.43,52.0,10,14.3,returned
1582,213,27,2024-09-13,2024-09-19,2024-09-18,4.32,240.0,5,21.6,returned
1583,1164,756,2024-09-25,2024-10-05,2024-10-18,9.78,451.5,23,289.94,returned
1584,1447,423,2024-09-19,2024-10-29,2024-10-28,0.49,21.0,39,19.11,returned
1585,238,653,2024-09-21,2024-10-13,2024-10-12,4.59,255.0,21,96.39,returned
1586,238,222,2024-10-13,2024-10-28,2024-10-28,4.59,255.0,15,68.85,returned
1587,1154,274,2024-09-21,2024-09-29,2024-09-28,20.86,963.0,7,146.02,returned
1588,844,157,2024-09-08,2024-09-27,2024-09-27,9.18,573.75,19,174.42,returned
1589,865,325,2024-09-25,2024-10-17,2024-10-16,11.04,690.0,21,231.84,returned
1590,854,246,2024-09-09,2024-09-26,2024-09-26,10.04,627.5,17,170.68,returned
1591,1060,508,2024-09-25,2024-10-02,2024-10-02,14.4,664.5,7,100.8,returned
1592,716,167,2024-09-11,2024-09-23,2024-09-22,10.0,625.0,11,110.0,returned
1593,1409,427,2024-09-04,2024-09-28,2024-09-27,1.98,84.75,23,45.54,returned
1594,462,691,2024-09-12,2024-09-16,2024-09-14,2.31,84.0,2,4.62,returned
1595,520,717,2024-09-05,2024-09-12,2024-09-11,2.78,101.0,6,16.68,returned
1596,791,572,2024-09-10,2024-09-28,2024-09-27,6.68,417.5,17,113.56,returned
1597,1185,743,2024-09-22,2024-09-24,2024-09-23,1.62,75.0,1,1.62,returned
1598,1185,587,2024-09-24,2024-10-09,2024-10-21,1.62,75.0,27,103.74,returned
1599,111,423,2024-09-18,2024-09-27,2024-09-25,5.11,283.75,7,35.77,returned
1600,111,272,2024-09-27,2024-10-03,2024-10-03,5.11,283.75,6,30.66,returned
1601,1800,321,2024-09-26,2024-09-29,2024-09-29,10.04,358.75,3,30.12,returned
1602,1800,380,2024-09-30,2024-10-02,2024-10-01,10.04,358.75,1,10.04,returned
1603,1647,643,2024-09-27,2024-10-09,2024-10-08,0.45,22.5,11,4.95,returned
1604,1515,250,2024-09-26,2024-10-06,2024-10-04,0.61,30.75,8,4.88,returned
1605,1027,434,2024-09-10,2024-09-17,2024-09-16,7.73,357.0,6,46.38,returned
1606,513,565,2024-09-06,2024-09-23,2024-09-23,1.68,61.0,17,28.56,returned
1607,875,199,2024-09-07,2024-09-27,2024-09-26,11.24,702.5,19,213.56,returned
1608,475,632,2024-09-13,2024-09-22,2024-09-22,2.67,97.0,9,24.03,returned
1609,1180,530,2024-09-24,2024-10-04,2024-10-04,19.4,895.5,10,194.0,returned
1610,254,128,2024-09-09,2024-09-23,,8.59,477.5,90,2585.0,not_returned
1611,88,764,2024-09-23,2024-10-04,2024-10-04,9.56,531.25,11,105.16,returned
1612,699,240,2024-09-19,2024-10-11,2024-10-10,11.6,725.0,21,243.6,returned
1613,1044,736,2024-09-28,2024-10-05,,10.04,463.5,90,1995.0,not_returned
1614,1574,608,2024-09-12,2024-09-30,2024-10-14,0.47,23.25,32,85.04,returned
1615,1741,412,2024-09-01,2024-09-03,2024-09-02,8.02,286.25,1,8.02,returned
1616,634,475,2024-09-02,2024-09-12,2024-09-11,3.55,129.0,9,31.95,returned
1617,634,210,2024-09-17,2024-09-28,,3.55,129.0,90,1320.0,not_returned
1618,255,431,2024-09-23,2024-10-03,2024-10-03,6.41,356.25,10,64.1,returned
1619,1583,298,2024-09-05,2024-09-21,2024-09-21,0.09,4.5,16,1.44,returned
1620,251,317,2024-09-23,2024-10-08,2024-10-06,4.09,227.5,13,53.17,returned
1621,939,573,2024-09-16,2024-10-19,2024-10-19,11.18,698.75,33,368.94,returned
1622,1412,24,2024-09-08,2024-10-02,2024-10-01,2.22,95.25,23,51.06,returned
1623,1392,293,2024-09-08,2024-10-11,2024-10-10,0.98,42.0,32,31.36,returned
1624,1210,682,2024-09-15,2024-10-08,2024-10-15,0.33,14.25,30,30.9,returned
1625,1434,481,2024-09-20,2024-10-19,2024-10-17,0.28,12.0,27,7.56,returned
1626,818,451,2024-09-28,2024-10-28,2024-10-26,4.7,293.75,28,131.6,returned
1627,906,267,2024-09-25,2024-10-14,2024-10-13,1.72,107.5,18,30.96,returned
1628,906,337,2024-10-14,2024-11-18,2024-11-28,1.72,107.5,45,152.4,returned
1629,906,275,2024-11-29,2024-12-26,2024-12-24,1.72,107.5,25,43.0,returned
1630,369,407,2024-09-03,2024-09-05,2024-09-04,10.26,513.0,1,10.26,returned
1631,32,427,2024-09-16,2024-09-30,2024-09-28,5.29,293.75,12,63.48,returned
1632,32,630,2024-09-29,2024-10-12,2024-10-11,5.29,293.75,12,63.48,returned
1633,737,612,2024-09-20,2024-10-05,,3.62,226.25,90,1580.0,not_returned
1634,1440,1,2024-09-01,2024-09-27,2024-10-03,1.38,59.25,32,62.16,returned
1635,261,425,2024-09-21,2024-10-10,2024-10-09,9.74,541.25,18,175.32,returned
1636,1842,327,2024-09-07,2024-09-09,2024-09-10,11.79,421.25,3,42.87,returned
1637,746,486,2024-09-13,2024-10-03,2024-10-01,10.84,677.5,18,195.12,returned
1638,746,790,2024-10-02,2024-11-02,2024-11-10,10.84,677.5,39,482.76,returned
1639,1414,222,2024-09-01,2024-09-28,2024-09-27,2.5,107.25,26,65.0,returned
1640,1414,315,2024-09-28,2024-10-26,2024-10-24,2.5,107.25,26,65.0,returned
1641,1414,785,2024-10-25,2024-11-07,2024-11-06,2.5,107.25,12,30.0,returned
1642,1091,704,2024-09-22,2024-09-28,,18.23,841.5,90,3255.0,not_returned
1643,417,799,2024-09-24,2024-09-25,2024-09-25,2.52,126.0,1,2.52,returned
1644,531,707,2024-09-13,2024-09-26,2024-09-26,1.76,64.0,13,22.88,returned
1645,1840,167,2024-09-14,2024-09-16,2024-09-16,29.23,1043.75,2,58.46,returned
1646,1840,150,2024-09-28,2024-10-01,2024-09-29,29.23,1043.75,1,29.23,returned
1647,349,253,2024-09-23,2024-10-02,2024-09-30,8.61,430.5,7,60.27,returned
1648,801,392,2024-09-12,2024-09-27,,2.24,140.0,90,1235.0,not_returned
1649,1813,491,2024-09-09,2024-09-11,2024-09-22,34.79,1242.5,13,534.77,returned
1650,185,454,2024-09-19,2024-10-05,2024-10-05,11.18,621.25,16,178.88,returned
1651,185,397,2024-10-06,2024-10-15,2024-10-15,11.18,621.25,9,100.62,returned
1652,848,493,2024-09-19,2024-10-11,2024-10-12,5.28,330.0,23,128.94,returned
1653,848,232,2024-10-13,2024-10-30,2024-10-28,5.28,330.0,15,79.2,returned
1654,413,685,2024-09-06,2024-09-11,2024-09-10,6.66,333.0,4,26.64,returned
1655,1503,488,2024-09-10,2024-09-22,2024-09-22,0.14,6.75,12,1.68,returned
1656,1169,512,2024-09-21,2024-10-02,2024-10-02,21.61,997.5,11,237.71,returned
1657,375,82,2024-09-16,2024-09-17,2024-09-17,3.84,192.0,1,3.84,returned
1658,674,537,2024-09-11,2024-10-09,2024-10-07,9.72,607.5,26,252.72,returned
1659,674,753,2024-10-08,2024-10-26,,9.72,607.5,90,3105.0,not_returned
1660,655,524,2024-09-26,2024-10-05,2024-10-11,2.53,92.0,15,82.95,returned
1661,655,77,2024-10-12,2024-10-21,2024-10-21,2.53,92.0,9,22.77,returned
1662,571,771,2024-09-02,2024-09-14,2024-09-13,2.89,105.0,11,31.79,returned
1663,1475,310,2024-09-19,2024-10-01,2024-09-29,0.9,45.0,10,9.0,returned
1664,1475,601,2024-09-30,2024-10-16,2024-10-14,0.9,45.0,14,12.6,returned
1665,852,551,2024-10-20,2024-11-02,2024-11-01,6.08,380.0,12,72.96,returned
1666,852,283,2024-11-02,2024-11-20,2024-11-19,6.08,380.0,17,103.36,returned
1667,321,224,2024-10-14,2024-10-18,2024-10-17,5.55,277.5,3,16.65,returned
1668,1006,250,2024-10-26,2024-11-03,2024-11-03,8.78,405.0,8,70.24,returned
1669,73,205,2024-10-02,2024-10-21,2024-10-21,5.38,298.75,19,102.22,returned
1670,214,667,2024-10-07,2024-10-29,2024-10-27,10.73,596.25,20,214.6,returned
1671,91,359,2024-10-07,2024-10-22,2024-10-22,1.8,100.0,15,27.0,returned
1672,91,80,2024-10-23,2024-10-30,2024-11-02,1.8,100.0,10,40.5,returned
1673,1870,468,2024-10-02,2024-10-03,2024-10-03,10.15,362.5,1,10.15,returned
1674,1870,529,2024-10-06,2024-10-09,2024-10-09,10.15,362.5,3,30.45,returned
1675,1870,199,2024-10-21,2024-10-25,2024-10-23,10.15,362.5,2,20.3,returned
1676,601,308,2024-10-11,2024-10-17,2024-10-25,2.45,89.0,14,94.3,returned
1677,498,744,2024-10-23,2024-10-28,2024-10-26,2.03,74.0,3,6.09,returned
1678,498,115,2024-10-27,2024-11-02,2024-11-01,2.03,74.0,5,10.15,returned
1679,498,374,2024-11-02,2024-11-04,2024-11-07,2.03,74.0,5,32.65,returned
1680,498,483,2024-11-08,2024-11-12,2024-11-15,2.03,74.0,7,36.71,returned
1681,1380,752,2024-10-15,2024-11-08,2024-11-08,2.98,127.5,24,71.52,returned
1682,314,283,2024-10-10,2024-10-14,2024-10-12,11.25,562.5,2,22.5,returned
1683,1585,339,2024-10-22,2024-11-04,,0.93,46.5,90,760.0,not_returned
1684,1868,593,2024-10-10,2024-10-13,2024-10-12,15.37,548.75,2,30.74,returned
1685,1868,481,2024-10-21,2024-10-24,2024-10-22,15.37,548.75,1,15.37,returned
1686,1602,84,2024-10-10,2024-10-24,2024-10-23,1.03,51.75,13,13.39,returned
1687,610,261,2024-10-02,2024-10-14,2024-10-12,1.48,54.0,10,14.8,returned
1688,1455,653,2024-10-19,2024-11-04,2024-11-03,3.03,129.75,15,45.45,returned
1689,1859,16,2024-10-07,2024-10-10,2024-10-08,4.55,162.5,1,4.55,returned
1690,733,164,2024-10-08,2024-10-09,2024-10-09,11.76,735.0,1,11.76,returned
1691,1417,478,2024-10-21,2024-11-15,2024-11-13,0.77,33.0,23,17.71,returned
1692,1298,14,2024-10-27,2024-11-21,2024-11-30,2.98,127.5,34,128.32,returned
1693,1271,581,2024-10-16,2024-11-19,2024-11-19,2.85,122.25,34,96.9,returned
1694,1271,656,2024-11-20,2024-12-25,2024-12-25,2.85,122.25,35,99.75,returned
1695,522,598,2024-10-02,2024-10-21,2024-10-21,2.01,73.0,19,38.19,returned
1696,1135,476,2024-10-05,2024-10-07,2024-10-07,11.83,546.0,2,23.66,returned
1697,1062,124,2024-10-25,2024-10-28,2024-10-26,3.7,171.0,1,3.7,returned
1698,1865,508,2024-10-01,2024-10-04,2024-10-04,22.89,817.5,3,68.67,returned
1699,1865,267,2024-10-26,2024-10-29,2024-11-09,22.89,817.5,14,402.96,returned
1700,850,370,2024-10-14,2024-10-28,2024-10-28,3.86,241.25,14,54.04,returned
1701,850,581,2024-10-29,2024-11-17,2024-11-17,3.86,241.25,19,73.34,returned
1702,869,573,2024-10-22,2024-11-14,2024-11-14,5.94,371.25,23,136.62,returned
1703,80,304,2024-10-01,2024-10-13,2024-10-20,7.6,422.5,19,196.9,returned
1704,1393,250,2024-10-06,2024-10-12,2024-10-19,1.21,51.75,13,36.73,returned
1705,1159,545,2024-10-19,2024-10-26,2024-10-25,19.76,912.0,6,118.56,returned
1706,1159,191,2024-10-26,2024-10-31,2024-11-07,19.76,912.0,12,272.12,returned
1707,961,603,2024-10-08,2024-11-05,2024-11-04,9.12,570.0,27,246.24,returned
1708,276,346,2024-10-02,2024-10-15,2024-10-18,6.21,345.0,16,121.86,returned
1709,276,703,2024-10-19,2024-10-28,2024-10-28,6.21,345.0,9,55.89,returned
1710,57,20,2024-10-04,2024-10-18,2024-10-16,4.39,243.75,12,52.68,returned
1711,1849,737,2024-10-15,2024-10-18,,12.36,441.25,90,2440.0,not_returned
1712,1779,169,2024-10-09,2024-10-12,2024-10-12,22.16,791.25,3,66.48,returned
1713,977,529,2024-10-21,2024-11-13,2024-11-13,3.08,192.5,23,70.84,returned
1714,977,14,2024-11-14,2024-12-08,2024-12-09,3.08,192.5,25,84.5,returned
1715,542,176,2024-10-27,2024-11-02,2024-11-08,1.48,54.0,12,62.76,returned
1716,542,146,2024-11-09,2024-11-18,2024-11-22,1.48,54.0,13,49.24,returned
1717,857,11,2024-10-06,2024-10-20,2024-10-24,4.98,311.25,18,119.64,returned
1718,619,60,2024-10-12,2024-10-24,2024-10-23,1.73,63.0,11,19.03,returned
1719,1377,657,2024-10-06,2024-10-16,2024-10-16,2.08,89.25,10,20.8,returned
1720,502,620,2024-10-01,2024-10-16,2024-10-16,2.01,73.0,15,30.15,returned
1721,1804,402,2024-10-26,2024-10-29,2024-11-06,18.83,672.5,11,267.13,returned
1722,1804,728,2024-11-07,2024-11-08,2024-11-08,18.83,672.5,1,18.83,returned
1723,470,652,2024-10-10,2024-10-18,2024-10-18,2.78,101.0,8,22.24,returned
1724,1082,41,2024-10-15,2024-10-22,2024-10-21,5.69,262.5,6,34.14,returned
1725,1082,492,2024-10-22,2024-10-27,2024-10-26,5.69,262.5,4,22.76,returned
1726,1082,447,2024-10-27,2024-10-28,2024-10-28,5.69,262.5,1,5.69,returned
1727,1608,556,2024-10-16,2024-10-30,2024-11-09,0.15,7.5,24,53.6,returned
1728,745,731,2024-10-28,2024-11-21,2024-12-03,8.24,515.0,36,386.64,returned
1729,167,654,2024-10-12,2024-10-19,2024-10-19,4.12,228.75,7,28.84,returned
1730,454,564,2024-10-17,2024-10-18,2024-10-18,4.83,241.5,1,4.83,returned
1731,904,752,2024-10-23,2024-11-16,2024-11-14,10.2,637.5,22,224.4,returned
1732,1690,372,2024-10-08,2024-10-20,2024-10-20,0.96,48.0,12,11.52,returned
1733,812,369,2024-10-04,2024-10-11,2024-10-10,2.8,175.0,6,16.8,returned
1734,812,245,2024-10-11,2024-11-05,2024-11-04,2.8,175.0,24,67.2,returned
1735,825,713,2024-10-17,2024-11-09,2024-11-08,5.42,338.75,22,119.24,returned
1736,280,316,2024-10-14,2024-10-27,2024-10-27,5.22,290.0,13,67.86,returned
1737,1839,472,2024-10-07,2024-10-10,2024-10-08,26.95,962.5,1,26.95,returned
1738,1825,178,2024-10-27,2024-10-30,2024-11-04,3.96,141.25,8,69.18,returned
1739,1327,246,2024-10-01,2024-11-14,2024-11-13,2.29,98.25,43,98.47,returned
1740,1327,449,2024-11-14,2024-12-18,2024-12-24,2.29,98.25,40,109.6,returned
1741,889,610,2024-10-18,2024-11-20,2024-11-18,10.92,682.5,31,338.52,returned
1742,1860,189,2024-10-07,2024-10-09,2024-10-09,23.94,855.0,2,47.88,returned
1743,348,727,2024-10-26,2024-10-29,2024-10-28,9.6,480.0,2,19.2,returned
1744,348,344,2024-10-29,2024-11-04,2024-11-03,9.6,480.0,5,48.0,returned
1745,592,681,2024-10-21,2024-11-01,2024-11-03,1.73,63.0,13,37.49,returned
1746,315,45,2024-10-05,2024-10-09,2024-10-07,9.15,457.5,2,18.3,returned
1747,315,132,2024-10-08,2024-10-10,2024-10-09,9.15,457.5,1,9.15,returned
1748,1464,55,2024-10-21,2024-11-08,2024-11-08,0.83,41.25,18,14.94,returned
1749,1464,492,2024-11-09,2024-11-15,,0.83,41.25,90,725.0,not_returned
1750,333,168,2024-10-16,2024-10-23,2024-10-22,3.42,171.0,6,20.52,returned
1751,710,747,2024-10-03,2024-10-20,2024-10-18,7.46,466.25,15,111.9,returned
1752,710,342,2024-10-21,2024-11-11,,7.46,466.25,90,2540.0,not_returned
1753,19,551,2024-10-10,2024-10-24,2024-11-06,7.81,433.75,27,308.37,returned
1754,19,321,2024-11-07,2024-11-26,2024-11-25,7.81,433.75,18,140.58,returned
1755,980,382,2024-10-05,2024-10-24,2024-10-26,4.76,297.5,21,114.96,returned
1756,1750,235,2024-10-28,2024-11-01,2024-10-31,29.96,1070.0,3,89.88,returned
1757,1750,753,2024-11-01,2024-11-04,2024-11-02,29.96,1070.0,1,29.96,returned
1758,1750,613,2024-11-03,2024-11-07,2024-11-07,29.96,1070.0,4,119.84,returned
1759,1344,357,2024-10-16,2024-11-21,2024-11-20,1.61,69.0,35,56.35,returned
1760,446,491,2024-10-14,2024-10-17,2024-10-15,9.57,478.5,1,9.57,returned
1761,446,523,2024-10-16,2024-10-22,,9.57,478.5,90,2045.0,not_returned
1762,890,577,2024-10-02,2024-10-27,2024-10-26,10.1,631.25,24,242.4,returned
1763,1245,49,2024-10-14,2024-11-15,,3.04,130.5,90,1140.0,not_returned
1764,749,416,2024-10-13,2024-10-28,2024-10-26,10.98,686.25,13,142.74,returned
1765,1830,120,2024-10-20,2024-10-21,2024-10-23,28.84,1030.0,3,101.52,returned
1766,736,645,2024-10-11,2024-10-19,2024-10-19,3.52,220.0,8,28.16,returned
1767,673,504,2024-10-13,2024-11-01,2024-11-01,4.38,273.75,19,83.22,returned
1768,1651,6,2024-10-16,2024-11-04,2024-11-03,0.23,11.25,18,4.14,returned
1769,1312,614,2024-10-25,2024-12-09,,0.3,12.75,90,355.0,not_returned
1770,843,367,2024-10-04,2024-10-21,,11.5,718.75,90,3550.0,not_returned
1771,45,220,2024-10-25,2024-11-06,2024-11-16,9.83,546.25,22,291.26,returned
1772,405,566,2024-10-01,2024-10-05,2024-10-04,2.46,123.0,3,7.38,returned
1773,405,270,2024-10-10,2024-10-16,2024-10-14,2.46,123.0,4,9.84,returned
1774,1366,129,2024-10-16,2024-11-12,,1.24,53.25,90,625.0,not_returned
1775,190,399,2024-11-08,2024-11-21,2024-11-20,10.66,592.5,12,127.92,returned
1776,977,300,2024-12-10,2024-12-29,2025-01-02,3.08,192.5,23,100.84,returned
1777,1875,509,2024-11-25,2024-11-27,2024-11-26,9.31,332.5,1,9.31,returned
1778,1500,385,2024-11-28,2024-12-16,2024-12-14,0.95,47.25,16,15.2,returned
1779,72,684,2024-11-14,2024-11-29,2024-11-27,2.63,146.25,13,34.19,returned
1780,1177,650,2024-11-15,2024-11-22,2024-11-22,2.86,132.0,7,20.02,returned
1781,949,784,2024-11-26,2024-12-20,2024-12-24,2.66,166.25,28,104.48,returned
1782,949,206,2024-12-25,2025-01-02,2025-01-01,2.66,166.25,7,18.62,returned
1783,1712,399,2024-11-16,2024-11-19,2024-11-18,32.73,1168.75,2,65.46,returned
1784,1712,634,2024-11-19,2024-11-20,2024-11-20,32.73,1168.75,1,32.73,returned
1785,717,240,2024-11-16,2024-11-21,2024-11-19,11.84,740.0,3,35.52,returned
1786,1255,373,2024-11-04,2024-11-25,2024-11-23,0.21,9.0,19,3.99,returned
1787,1290,8,2024-11-05,2024-12-07,2024-12-13,1.1,47.25,38,59.8,returned
1788,1085,133,2024-11-03,2024-11-11,2024-11-09,8.68,400.5,6,52.08,returned
1789,1527,634,2024-11-28,2024-12-14,2024-12-13,0.24,12.0,15,3.6,returned
1790,1407,553,2024-11-01,2024-12-03,2024-12-01,0.47,20.25,30,14.1,returned
1791,564,227,2024-11-20,2024-12-07,2024-12-05,3.68,134.0,15,55.2,returned
1792,1042,273,2024-11-09,2024-11-10,2024-11-10,22.26,1027.5,1,22.26,returned
1793,792,58,2024-11-06,2024-11-28,2024-11-27,9.62,601.25,21,202.02,returned
1794,792,96,2024-11-28,2024-12-25,,9.62,601.25,90,3080.0,not_returned
1795,544,739,2024-11-20,2024-11-28,2024-11-26,1.79,65.0,6,10.74,returned
1796,349,786,2024-11-03,2024-11-04,2024-11-04,8.61,430.5,1,8.61,returned
1797,931,695,2024-11-13,2024-12-13,2024-12-13,2.52,157.5,30,75.6,returned
1798,1059,163,2024-11-07,2024-11-19,2024-11-17,11.7,540.0,10,117.0,returned
1799,87,690,2024-11-06,2024-11-23,2024-11-22,8.59,477.5,16,137.44,returned
1800,274,636,2024-11-28,2024-12-11,2024-12-09,3.98,221.25,11,43.78,returned
1801,806,528,2024-11-21,2024-11-25,2024-12-08,8.64,540.0,17,244.38,returned
1802,1855,210,2024-11-24,2024-11-25,2024-11-25,17.61,628.75,1,17.61,returned
1803,140,703,2024-11-20,2024-12-02,2024-11-30,4.59,255.0,10,45.9,returned
1804,750,254,2024-11-02,2024-11-25,2024-11-25,2.34,146.25,23,53.82,returned
1805,1067,660,2024-11-04,2024-11-11,2024-11-09,8.45,390.0,5,42.25,returned
1806,73,707,2024-11-15,2024-11-23,,5.38,298.75,90,1870.0,not_returned
1807,1711,497,2024-11-11,2024-11-14,2024-11-12,16.34,583.75,1,16.34,returned
1808,1065,522,2024-11-27,2024-12-02,2024-12-06,20.86,963.0,9,207.74,returned
1809,1012,292,2024-11-03,2024-11-08,2024-11-07,20.61,951.0,4,82.44,returned
1810,91,286,2024-11-05,2024-11-16,2024-11-14,1.8,100.0,9,16.2,returned
1811,1007,162,2024-11-07,2024-11-15,2024-11-14,11.5,531.0,7,80.5,returned
1812,1007,759,2024-11-15,2024-11-21,2024-11-19,11.5,531.0,4,46.0,returned
1813,1231,541,2024-11-09,2024-11-28,2024-11-27,1.93,82.5,18,34.74,returned
1814,1231,562,2024-11-28,2025-01-18,2025-01-17,1.93,82.5,50,96.5,returned
1815,1834,627,2024-11-07,2024-11-09,2024-11-08,28.11,1003.75,1,28.11,returned
1816,234,311,2024-11-16,2024-12-02,2024-12-05,9.02,501.25,19,193.88,returned
1817,885,772,2024-11-04,2024-11-17,2024-11-16,10.88,680.0,12,130.56,returned
1818,1268,776,2024-11-06,2024-12-24,2024-12-22,0.91,39.0,46,41.86,returned
1819,394,161,2024-11-16,2024-11-19,2024-11-18,9.42,471.0,2,18.84,returned
1820,465,104,2024-11-15,2024-11-29,2024-11-27,3.22,117.0,12,38.64,returned
1821,465,184,2024-11-28,2024-12-09,2024-12-07,3.22,117.0,9,28.98,returned
1822,596,474,2024-11-19,2024-11-24,2024-11-23,3.41,124.0,4,13.64,returned
1823,1480,722,2024-11-28,2024-12-06,2024-12-19,0.12,6.0,21,67.52,returned
1824,1609,269,2024-11-28,2024-12-14,2024-12-20,0.35,17.25,22,37.7,returned
1825,1358,659,2024-11-28,2024-12-16,2024-12-14,1.96,84.0,16,31.36,returned
1826,1150,739,2024-11-20,2024-11-28,2024-12-10,16.22,748.5,20,384.4,returned
1827,1150,9,2024-12-11,2024-12-16,2024-12-16,16.22,748.5,5,81.1,returned
1828,716,583,2024-11-15,2024-12-09,2024-12-08,10.0,625.0,23,230.0,returned
1829,716,646,2024-12-09,2025-01-05,2025-01-05,10.0,625.0,27,270.0,returned
1830,640,540,2024-11-22,2024-11-29,2024-12-01,1.48,54.0,9,28.32,returned
1831,640,84,2024-12-02,2024-12-15,2024-12-14,1.48,54.0,12,17.76,returned
1832,482,480,2024-11-22,2024-12-05,2024-12-07,3.24,118.0,15,63.6,returned
1833,520,557,2024-11-07,2024-11-16,2024-11-16,2.78,101.0,9,25.02,returned
1834,876,386,2024-11-07,2024-11-25,2024-11-23,11.7,731.25,16,187.2,returned
1835,43,574,2024-11-28,2024-12-03,2024-12-01,4.18,232.5,3,12.54,returned
1836,1339,292,2024-11-17,2024-12-09,2024-12-23,2.22,95.25,36,121.92,returned
1837,1853,777,2024-11-24,2024-11-27,2024-11-30,15.96,570.0,6,118.26,returned
1838,908,592,2024-11-27,2024-12-15,2024-12-15,6.8,425.0,18,122.4,returned
1839,845,479,2024-11-06,2024-11-15,2024-11-24,11.3,706.25,18,270.9,returned
1840,845,466,2024-11-25,2024-12-10,2024-12-09,11.3,706.25,14,158.2,returned
1841,1729,609,2024-11-28,2024-11-30,2024-12-01,6.16,220.0,3,25.98,returned
1842,266,430,2024-11-10,2024-11-14,2024-11-14,9.63,535.0,4,38.52,returned
1843,834,464,2024-11-01,2024-12-09,,5.98,373.75,90,2170.0,not_returned
1844,1705,52,2024-11-12,2024-11-14,2024-11-13,15.02,536.25,1,15.02,returned
1845,1543,159,2024-11-04,2024-11-25,2024-11-25,0.69,34.5,21,14.49,returned
1846,1815,280,2024-11-24,2024-11-26,2024-11-26,34.79,1242.5,2,69.58,returned
1847,1642,743,2024-11-02,2024-11-03,2024-11-03,0.78,39.0,1,0.78,returned
1848,1137,36,2024-11-15,2024-11-17,2024-11-17,17.81,822.0,2,35.62,returned
1849,1137,213,2024-11-18,2024-11-26,,17.81,822.0,90,3190.0,not_returned
1850,1806,21,2024-11-27,2024-11-28,2024-11-28,6.16,220.0,1,6.16,returned
1851,1806,391,2024-11-29,2024-12-01,2024-12-01,6.16,220.0,2,12.32,returned
1852,690,420,2024-12-21,2025-01-02,2024-12-31,10.58,661.25,10,105.8,returned
1853,690,608,2025-01-01,2025-02-02,2025-02-11,10.58,661.25,41,501.28,returned
1854,690,415,2025-02-12,2025-03-07,2025-03-15,10.58,661.25,31,387.98,returned
1855,385,165,2024-12-09,2024-12-10,2024-12-10,7.05,352.5,1,7.05,returned
1856,385,399,2024-12-27,2025-01-01,2024-12-31,7.05,352.5,4,28.2,returned
1857,473,668,2024-12-16,2024-12-26,2024-12-27,3.3,120.0,11,43.8,returned
1858,922,40,2024-12-08,2024-12-15,2024-12-21,2.46,153.75,13,76.98,returned
1859,1743,679,2024-12-17,2024-12-20,2024-12-20,30.45,1087.5,3,91.35,returned
1860,1086,183,2024-12-18,2024-12-19,2024-12-19,13.32,615.0,1,13.32,returned
1861,1086,444,2024-12-20,2024-12-25,2024-12-23,13.32,615.0,3,39.96,returned
1862,916,791,2024-12-19,2025-01-10,2025-01-10,6.86,428.75,22,150.92,returned
1863,1288,442,2024-12-11,2025-01-05,2025-01-05,2.85,122.25,25,71.25,returned
1864,844,429,2024-12-18,2025-01-19,2025-01-18,9.18,573.75,31,284.58,returned
1865,883,404,2024-12-06,2024-12-18,,2.74,171.25,90,1360.0,not_returned
1866,472,344,2024-12-17,2024-12-30,2024-12-29,1.79,65.0,12,21.48,returned
1867,1722,28,2024-12-03,2024-12-06,,17.89,638.75,90,3230.0,not_returned
1868,1216,652,2024-12-14,2025-01-12,2025-01-14,2.26,96.75,31,76.06,returned
