rental_id,product_id,customer_id,pricing_rule_id,rental_start_date,rental_end_date,expected_return_date,actual_return_date,rental_duration_days,base_rental_revenue,late_fee,insurance_fee,total_rental_revenue,operational_cost,net_rental_revenue,is_no_return,is_damaged_beyond_repair,is_late
1013,666,587,11,2022-04-16,2022-04-23,2022-04-23,2022-04-23,7,103.43,0.0,3.93,107.36,22.44,84.92,0,0,0
1014,666,630,5,2022-05-01,2022-05-15,2022-05-15,2022-05-15,14,119.14,0.0,4.05,123.19,28.0,95.19,0,0,0
1015,666,1885,2,2022-07-07,2022-08-06,2022-08-06,2022-08-06,30,132.0,0.0,5.41,137.41,27.46,109.95,0,0,0
1016,668,1167,11,2024-11-04,2024-11-25,2024-11-25,2024-11-25,21,44.85,0.0,1.7,46.55,9.64,36.91,0,0,0
1017,669,1835,1,2024-06-11,2024-07-11,2024-07-11,2024-07-11,30,191.1,0.0,4.78,195.88,40.9,154.98,0,0,0
1018,669,168,1,2024-07-20,2024-08-03,2024-08-03,2024-08-03,14,89.18,0.0,2.23,91.41,18.82,72.59,0,0,0
1019,669,1088,4,2024-08-13,2024-08-20,2024-08-20,2024-08-20,7,32.55,0.0,0.94,33.49,5.01,28.48,0,0,0
1020,669,398,6,2024-09-17,2024-10-08,2024-10-08,2024-10-08,21,211.47,0.0,4.44,215.91,35.53,180.38,0,0,0
1021,669,1461,3,2024-10-17,2024-10-31,2024-10-31,2024-10-31,14,44.66,0.0,1.12,45.78,9.47,36.31,0,0,0
1022,670,1992,11,2022-06-11,2022-07-02,2022-07-02,2022-07-02,21,265.43,0.0,10.09,275.52,46.72,228.8,0,0,0
1023,670,686,11,2022-07-08,2022-08-07,2022-08-07,2022-08-07,30,379.18,0.0,14.41,393.59,59.91,333.68,0,0,0
1024,670,424,8,2022-08-14,2022-09-04,2022-09-04,2022-09-04,21,204.82,0.0,6.76,211.58,44.24,167.34,0,0,0
1025,670,1868,4,2022-10-05,2022-10-19,2022-10-19,2022-10-19,14,65.1,0.0,1.89,66.99,9.83,57.16,0,0,0
1026,670,375,11,2022-10-29,2022-11-12,2022-11-12,2022-11-12,14,176.95,0.0,6.72,183.67,43.53,140.14,0,0,0
1027,670,462,9,2022-11-25,2022-12-09,2022-12-09,2022-12-09,14,167.22,0.0,4.68,171.9,25.58,146.32,0,0,0
1028,671,1224,2,2024-12-11,2024-12-18,2024-12-18,2024-12-18,7,33.84,0.0,1.39,35.23,5.65,29.58,0,0,0
1029,673,181,2,2022-02-17,2022-03-03,2022-03-03,2022-03-03,14,61.6,0.0,2.53,64.13,12.94,51.19,0,0,0
1030,673,1726,6,2022-03-10,2022-03-24,2022-03-24,2022-03-24,14,140.98,0.0,2.96,143.94,23.68,120.26,0,0,0
1031,673,191,11,2022-04-06,2022-04-20,2022-04-20,2022-04-20,14,85.95,0.0,3.27,89.22,16.93,72.29,0,0,0
1032,673,1647,4,2022-04-29,2022-05-20,2022-05-20,2022-05-20,21,97.65,0.0,2.83,100.48,23.53,76.95,0,0,0
1033,673,621,4,2022-06-03,2022-06-24,2022-06-24,2022-06-24,21,97.65,0.0,2.83,100.48,21.39,79.09,0,0,0
1034,674,638,9,2024-09-10,2024-09-24,2024-09-24,2024-09-24,14,194.52,0.0,5.45,199.97,41.24,158.73,0,0,0
1035,674,1027,10,2024-10-04,2024-10-18,2024-10-18,2024-10-18,14,175.07,0.0,4.55,179.62,29.41,150.21,0,0,0
1036,674,347,7,2024-10-25,2024-11-01,2024-11-01,2024-11-01,7,79.58,0.0,3.9,83.48,17.83,65.65,0,0,0
1037,674,1183,9,2024-11-14,2024-11-28,2024-11-29,2024-11-29,14,204.5,2.21,5.73,212.44,38.24,174.2,0,0,1
1038,674,1087,10,2024-12-08,2024-12-29,2024-12-29,2024-12-29,21,286.03,0.0,7.44,293.47,47.77,245.7,0,0,0
1039,675,926,3,2023-10-12,2023-11-02,2023-11-02,2023-11-02,21,66.99,0.0,1.67,68.66,13.53,55.13,0,0,0
1040,675,1643,4,2023-11-15,2023-11-22,2023-11-22,2023-11-22,7,34.94,0.0,1.01,35.95,5.9,30.05,0,0,0
1041,675,1859,1,2023-11-29,2023-12-13,2023-12-13,2023-12-13,14,96.5,0.0,2.41,98.91,18.34,80.57,0,0,0
1042,675,1912,10,2023-12-23,2024-01-06,2024-01-06,2024-01-06,14,55.19,0.0,1.43,56.62,11.31,45.31,0,0,0
1043,677,85,4,2024-02-27,2024-03-05,2024-03-05,2024-03-05,7,32.55,0.0,0.94,33.49,7.91,25.58,0,0,0
1044,677,1164,8,2024-03-17,2024-03-24,2024-03-24,2024-03-24,7,20.15,0.0,0.66,20.81,3.2,17.61,0,0,0
1045,677,43,2,2024-04-03,2024-04-17,2024-04-17,2024-04-17,14,61.6,0.0,2.53,64.13,15.28,48.85,0,0,0
1046,680,248,8,2022-09-07,2022-10-07,2022-10-07,2022-10-07,30,153.44,0.0,5.06,158.5,29.77,128.73,0,0,0
1047,680,1136,8,2022-10-20,2022-11-10,2022-11-10,2022-11-10,21,107.41,0.0,3.54,110.95,19.87,91.08,0,0,0
1048,680,368,9,2022-11-21,2022-12-05,2022-12-06,2022-12-06,14,89.89,2.21,2.52,94.62,22.2,72.42,0,0,1
1049,680,1875,5,2023-01-16,2023-01-30,2023-01-30,2023-01-30,14,119.14,0.0,4.05,123.19,22.76,100.43,0,0,0
1050,680,572,10,2023-03-03,2023-03-17,2023-03-17,2023-03-17,14,72.34,0.0,1.88,74.22,11.29,62.93,0,0,0
1051,681,1703,3,2021-06-12,2021-06-26,2021-06-26,2021-06-26,14,44.66,0.0,1.12,45.78,10.41,35.37,0,0,0
1052,681,1748,11,2021-07-08,2021-07-15,2021-07-15,2021-07-15,7,173.35,0.0,6.59,179.94,29.82,150.12,0,0,0
1053,681,1106,12,2021-08-23,2021-09-06,2021-09-06,2021-09-06,14,232.04,0.0,6.96,239.0,36.43,202.57,0,0,0
1054,681,365,9,2021-09-12,2021-10-03,2021-10-03,2021-10-03,21,450.43,0.0,12.61,463.04,92.79,370.25,0,0,0
1055,682,805,8,2023-10-16,2023-10-30,2023-10-30,,14,108.46,0.0,3.58,112.04,26.25,85.79,1,0,0
1056,682,1586,9,2023-11-08,2023-11-15,2023-11-15,2023-11-15,7,66.41,0.0,1.86,68.27,13.02,55.25,0,0,0
1057,682,186,4,2023-11-20,2023-12-04,2023-12-04,2023-12-04,14,68.95,0.0,2.0,70.95,11.1,59.85,0,0,0
1058,682,1710,12,2023-12-10,2023-12-24,2023-12-26,2023-12-26,14,101.53,6.36,3.05,110.94,19.09,91.85,0,0,1
1059,682,1906,2,2024-03-16,2024-04-06,2024-04-06,2024-04-06,21,92.4,0.0,3.79,96.19,14.14,82.05,0,0,0
1060,683,1846,2,2023-10-01,2023-10-15,2023-10-15,2023-10-15,14,61.6,0.0,2.53,64.13,12.26,51.87,0,0,0
1061,683,1822,5,2023-10-24,2023-10-31,2023-10-31,2023-10-31,7,59.57,0.0,2.03,61.6,13.58,48.02,0,0,0
1062,683,489,6,2023-11-13,2023-11-27,2023-11-27,2023-11-27,14,152.05,0.0,3.19,155.24,31.17,124.07,0,0,0
1063,683,513,5,2023-12-03,2023-12-10,2023-12-10,2023-12-10,7,64.53,0.0,2.19,66.72,15.1,51.62,0,0,0
1064,683,389,1,2023-12-18,2023-12-25,2023-12-30,,7,47.12,31.95,1.18,80.25,9.94,70.31,1,0,1
1065,683,573,3,2024-01-13,2024-01-27,2024-01-27,2024-01-27,14,44.66,0.0,1.12,45.78,10.9,34.88,0,0,0
1066,684,314,7,2023-06-14,2023-06-21,2023-06-21,2023-06-21,7,122.12,0.0,5.98,128.1,22.35,105.75,0,0,0
1067,684,1026,9,2023-07-03,2023-07-24,2023-07-24,2023-07-24,21,447.76,0.0,12.54,460.3,111.49,348.81,0,0,0
1068,684,960,6,2023-08-03,2023-09-02,2023-09-02,2023-09-02,30,302.1,0.0,6.34,308.44,45.62,262.82,0,0,0
1069,684,1191,8,2023-09-08,2023-09-22,2023-09-22,2023-09-22,14,265.94,0.0,8.78,274.72,47.34,227.38,0,0,0
1070,684,1074,9,2023-10-06,2023-10-20,2023-10-20,2023-10-20,14,298.51,0.0,8.36,306.87,72.24,234.63,0,0,0
1071,684,1559,5,2023-10-30,2023-11-06,2023-11-06,2023-11-06,7,59.57,0.0,2.03,61.6,10.96,50.64,0,0,0
1072,685,1940,7,2024-12-01,2024-12-15,2024-12-15,2024-12-15,14,93.21,0.0,4.57,97.78,22.46,75.32,0,0,0
1073,686,1112,2,2023-02-08,2023-03-10,2023-03-10,2023-03-10,30,132.0,0.0,5.41,137.41,25.21,112.2,0,0,0
1074,686,1339,4,2023-03-19,2023-04-09,2023-04-09,2023-04-09,21,97.65,0.0,2.83,100.48,20.02,80.46,0,0,0
1075,686,1418,2,2023-05-15,2023-06-05,2023-06-05,2023-06-05,21,92.4,0.0,3.79,96.19,19.4,76.79,0,0,0
1076,686,598,8,2023-06-12,2023-06-26,2023-06-26,2023-06-26,14,38.77,0.0,1.28,40.05,8.99,31.06,0,0,0
1077,686,683,12,2023-08-15,2023-09-14,2023-09-21,2023-09-21,30,72.05,22.26,2.16,96.47,14.7,81.77,0,0,1
1078,687,192,6,2023-03-30,2023-04-13,2023-04-17,2023-04-17,14,140.98,20.36,2.96,164.3,24.95,139.35,0,0,1
1079,687,1703,2,2023-05-31,2023-06-30,2023-06-30,2023-06-30,30,132.0,0.0,5.41,137.41,20.99,116.42,0,0,0
1080,687,298,1,2023-07-10,2023-07-24,2023-07-24,2023-07-24,14,89.18,0.0,2.23,91.41,18.73,72.68,0,0,0
1081,687,1816,10,2023-08-05,2023-09-04,2023-09-04,2023-09-04,30,56.25,0.0,1.46,57.71,13.89,43.82,0,0,0
1082,688,1542,4,2023-02-14,2023-03-07,2023-03-07,2023-03-07,21,97.65,0.0,2.83,100.48,19.82,80.66,0,0,0
1083,688,1755,11,2023-03-15,2023-03-29,2023-03-29,2023-03-29,14,83.58,0.0,3.18,86.76,12.95,73.81,0,0,0
1084,688,438,5,2023-04-05,2023-04-12,2023-04-12,2023-04-12,7,59.57,0.0,2.03,61.6,13.4,48.2,0,0,0
1085,689,143,6,2023-09-11,2023-10-11,2023-10-11,2023-10-11,30,302.1,0.0,6.34,308.44,70.99,237.45,0,0,0
1086,689,194,3,2023-10-25,2023-11-24,2023-11-24,2023-11-24,30,95.7,0.0,2.39,98.09,14.93,83.16,0,0,0
1087,689,1547,8,2023-11-30,2023-12-14,2023-12-15,2023-12-15,14,219.51,2.59,7.24,229.34,38.41,190.93,0,0,1
1088,689,1119,8,2023-12-23,2024-01-06,2024-01-06,2024-01-06,14,218.91,0.0,7.22,226.13,43.34,182.79,0,0,0
1089,689,1558,12,2024-01-18,2024-01-25,2024-01-25,2024-01-25,7,88.8,0.0,2.66,91.46,20.69,70.77,0,0,0
1090,690,339,12,2024-06-11,2024-06-18,2024-06-18,2024-06-18,7,28.01,0.0,0.84,28.85,6.22,22.63,0,0,0
1091,690,1860,9,2024-06-26,2024-07-17,2024-07-17,,21,108.74,0.0,3.04,111.78,19.46,92.32,1,0,0
1092,690,1409,6,2024-08-17,2024-08-31,2024-08-31,2024-08-31,14,140.98,0.0,2.96,143.94,23.4,120.54,0,0,0
1093,690,208,2,2024-09-14,2024-10-05,2024-10-05,2024-10-05,21,92.4,0.0,3.79,96.19,19.87,76.32,0,0,0
